title,category,reviews
"""공격 유예"" 뒤에도…탄도미사일·폭격 곳곳 '포성'",World,공격 유예 탄도미사일 폭격 곳곳 포성
"트럼프, 이란 부인 속 돌연 “5일 협상”…종전 서막인가, 일격 앞둔 연막인가",World,트럼프 이란 부인 돌연 협상 종전 서막 일격 앞두다 연막
"""트럼프와 비밀협상? 가짜 뉴스""…이란 실세 갈리바프 '전면 부인'",World,트럼프 비밀 협상 가짜 뉴스 이란 실세 갈리 바프 전면 부인
"“호르무즈 봉쇄 규탄받아야” 유럽연합 수장, 이란-미국에 종전 협상 촉구",World,호르무즈 봉쇄 규탄 받다 유럽연합 수장 이란 미국 종전 협상 촉구
“4월 ×일 전쟁 끝난다” 구체적 날짜 공개…이스라엘만 ‘나락’ 갈까 [핫이슈],World,전쟁 끝나다 구체 날짜 공개 이스라엘 나락 갈다 핫이슈
"“유가 100달러 넘자 급선회”…트럼프, 이란과 첫 대면 협상 승부수",World,유가 달러 넘다 선회 트럼프 이란 대면 협상 승부
"기뢰 깔린 호르무즈, 낙하산 타고 하르그섬 점령? NYT ""미국, 이란에 82공수사단 투입 검토""",World,기뢰 깔리다 호르무즈 낙하산 타고 르그 점령 미국 이란 공수 사단 투입 검토
"IEA “중동 전쟁發 에너지 위기, 오일쇼크와 우크라전 합친 여파 능가할 것”",World,중동 전쟁 에너지 위기 오일쇼크 크다 합치다 여파 능가
"주 35시간 근무제 반대한 마크롱, ‘설계자’ 조스팽 기려",World,무제 반대 마크 설계자 조스 기다
"주말 협상설에도 이어진 미사일 공방...""레바논 남부 합병해야""",World,주말 협상 이어진 미사일 레바논 남부 합병
“이란戰 조기종식 잘못된 기대 말아야”…영국 총리 지적,World,이란 조기 종식 기대 말다 영국 총리 지적
"협상 물꼬 트려는 미국·이란, 간극 좁힐까···유예 끝나는 날, 미 해병대 중동 도착",World,협상 물꼬 트려 미국 이란 간극 좁히다 유예 끝나다 밉다 해병대 중동 도착
"""이번 주 파키스탄 이슬라마바드 첫 협상 가능성""",World,파키스탄 이슬라마바드 협상 가능성
"中서도 AI시대 '토큰경제' 폭발 성장…""2년 만에 1천배 증가""",World,서도 시대 토큰 경제 폭발 성장 천배 증가
다카이치 “이란서 억류 日 국민 귀국…5400억엔 비축유 방출도 시작” [美-이란 전쟁],World,다카 이치 이란 억류 국민 귀국 비축 방출 시작 이란 전쟁
"""전쟁에 가격 2배 뛰어도 사야"" 삼전닉스에 불똥?…中 매체 분석",World,전쟁 가격 뛰다 사다 닉스 불똥 매체 분석
미국·이란 중재 나선 파키스탄···회담 장소로 이슬라마바드 거론,World,미국 이란 중재 나선 파키스탄 회담 장소 이슬라마바드 거론
"미-이란 중재자로 떠오른 파키스탄…""이번 주 대면 협상 가능성""",World,밉다 이란 중재 떠오르다 파키스탄 대면 협상 가능성
트럼프 향해 “오늘 밤 특별한 계획”…직후 이스라엘에 미사일 날린 이란 [핫이슈],World,트럼프 오늘 특별하다 계획 직후 이스라엘 미사일 날리다 이란 핫이슈
"‘협상 중’ 발표에도 충돌 여전…파키스탄, 중재역 자처",World,협상 발표 충돌 파키스탄 중재 자처
"""불 꺼진 美최대 항모"" 제럴드 포드함, 이란 전선 이탈…중동 항모 1척만 남아",World,꺼지다 최대 항모 제럴드 포드 이란 전선 이탈 중동 항모 남아
사우디·UAE 강경 대응 선회…미국에 군사기지 개방·이란 자산 동결,World,사우디 강경 대응 선회 미국 군사기지 개방 이란 자산 동결
"""돈 아끼려다 뚫렸다""…빗나간 이스라엘 '다윗의 돌팔매'에 200명 피 흘려",World,아끼다 뚫리다 빗나가다 이스라엘 다윗 돌팔매 흘리다
"사우디·UAE, 점차 강경대응…美에 군사기지 개방·이란자산 동결",World,사우디 점차 강경 대응 군사기지 개방 이란 자산 동결
트럼프 ‘5일 휴전’ 이란 전쟁 끝낼까…파키스탄이 중재,World,트럼프 휴전 이란 전쟁 끝내다 파키스탄 중재
지상군 투입 준비는 '착착'...공격 유예는 연막작전?,World,지상군 투입 준비 착착 공격 유예 연막 작전
韓 천궁 라이벌이라더니…이란 미사일에 뚫린 이스라엘의 중거리 방패 [밀리터리+],World,천궁 라이벌 더니 이란 미사일 뚫리다 이스라엘 중거리 방패 밀리터리
"다카이치 오토펜 폭소·만찬 춤에...일본 SNS선 ""국가의 수치""",World,다카 이치 오토 폭소 만찬 일본 국가 수치
"""걸프국, 참전 검토…이란 호르무즈 장기 통제 우려 고조""",World,걸프 참전 검토 이란 호르무즈 장기 통제 우려 고조
"트럼프, 주말엔 ‘폭탄’ 주초엔 ‘사탕’…증시 추세 보며 전쟁하나?",World,트럼프 주말 폭탄 주초 사탕 증시 추세 전쟁
"석유회사 CEO들, 전쟁발 '장기 충격' 경고",World,석유 회사 들다 전쟁 장기 충격 경고
타협이냐 확전이냐…이번 주 미·이란 '개전 후 첫 대좌' 가능성,World,타협 전이 밉다 이란 개전 대좌 가능성
"이란 협상 주도 트럼프 사위…""투자 회사 자산 30% 급증""",World,이란 협상 주도 트럼프 사위 투자 회사 자산 급증
"中화물선, 유조선 잇따라 호르무즈 통과",World,화물선 유조선 잇따르다 호르무즈 통과
"트럼프의 ‘공격 유예’ 타이밍, 소름 돋는 이유…이란은 “가짜뉴스” 반박 [핫이슈]",World,트럼프 공격 유예 타이밍 소름 돋다 이유 이란 가짜 뉴스 반박 핫이슈
[뉴스특보] 트럼프 '이란 공격유예' 메시지에…널뛰는 금융시장,World,뉴스특보 트럼프 이란 공격 유예 메시지 뛰다 금융시장
"네타냐후 ""핵심이익 수호""…이스라엘, 공습 지속",World,네타냐후 핵심 이익 수호 이스라엘 공습 지속
"백악관 ""美·이란 파키스탄 회담 보도는 '추측성'…확정된 것 없다""",World,백악관 이란 파키스탄 회담 보도 추측 확정
극적 타협하나…이번주 미·이란 첫 대면 협상 가능성,World,극적 타협 밉다 이란 대면 협상 가능성
미-이란 고위급 만난다…이번주 '첫 대좌' 가능성,World,밉다 이란 고위 만나다 대좌 가능성
세 가지 동상이몽...트럼프의 '중동 빅딜' 통할까,World,가지 동상 이몽 트럼프 중동 빅딜
미·이란 '개전 후 첫 대좌' 가능성…사태 분수령,World,밉다 이란 개전 대좌 가능성 사태 분수령
"美·이란, 파키스탄 대면 협상 가능성…조기 종전 회의론도",World,이란 파키스탄 대면 협상 가능성 조기 종전 회의론
트럼프의 '공격 연기'에도 공습경보 이어진 중동,World,트럼프 공격 연기 공습경보 이어진 중동
"“암살 시도 복수해야지” 네타냐후, 트럼프에 '이란 전쟁' 부추겼나",World,암살 시도 복수 네타냐후 트럼프 이란 전쟁 부추기다
"""공격 유예"" 선언에도‥이스라엘은 테헤란 공습",World,공격 유예 선언 이스라엘 테헤란 공습
"‘협상 중’ 발표에도 충돌 여전…파키스탄, 중재역 자처",World,협상 발표 충돌 파키스탄 중재 자처
이란도 '간접 소통' 인정‥美 지상군 8천 명까지?,World,이란 간접 소통 인정 지상군
"미국, 이란 폭격 보류 “양측 모두 합의 원해”…이란 “합의 없어”",World,미국 이란 폭격 보류 합의 원하다 이란 합의
"“해병대가 뚫고 공수부대가 굳히기”…美, 원유 기지 하르그섬 장악 작전 가능성",World,해병대 뚫다 공수부대 굳히다 원유 기지 르그 장악 작전 가능성
"“미, 신속대응군 3000명 하르그섬 장악 투입 검토”",World,밉다 대응 르그 장악 투입 검토
이란 핵포기→호르무즈 공동관리 ‘출구’ 제시한 트럼프… 군사옵션 쥔 채 이란 압박,World,이란 포기 호르무즈 공동관리 출구 제시 트럼프 군사 옵션 쥐다 이란 압박
미-이란 ‘쿠슈너 - 갈리바프’ 채널 가동설… 물밑협상 종전 모색,World,밉다 이란 쿠슈너 갈리 바프 채널 가동 물밑 협상 종전 모색
"“너무 알뜰했다” 이스라엘, ‘가성비’ 따지다 참혹한 피해…200명 부상",World,알뜰하다 이스라엘 가성 따다 참혹하다 피해 부상
타협이냐 확전이냐…이번주 미·이란 '개전 후 첫 대좌' 가능성,World,타협 전이 밉다 이란 개전 대좌 가능성
이란 전쟁 장기화 우려…에너지 CEO들 “공급망 충격·성장 둔화” 경고,World,이란 전쟁 장기 우려 에너지 들다 공급망 충격 성장 둔화 경고
"“중국 화물선, 23일 이란 관할 호르무즈 ‘안전통로’ 첫 통과”",World,중국 화물선 이란 관할 호르무즈 안전 통로 통과
"이란 미사일 요격, 가성비 따지던 이스라엘…""22억원 아끼려다 아이언돔 뚫렸다""",World,이란 미사일 요격 가성 따다 이스라엘 억원 아끼다 아이언돔 뚫리다
"9·11 소송 이끈 92세 '거물' 판사, 마두로 재판 맡아…""건강이 변수""",World,소송 이끌다 거물 판사 재판 맡다 건강 변수
"""필요한 약 있으세요""…24시간 '풀타임' 근무하는 中 '약국 로봇' [차이나 워치]",World,필요하다 풀타임 근무 약국 로봇 차이나 워치
"""이란, 호르무즈 봉쇄 후 선박 통행 95% 감소…통과 원유 대부분 중국행""",World,이란 호르무즈 봉쇄 선박 통행 감소 통과 원유 대부분 중국
"당근 줬다, 채찍 때리기…트럼프의 호르무즈 '변덕 전략'[타임라인]",World,당근 주다 채찍 때리다 트럼프 호르무즈 변덕 전략 타임 라인
"""中화물선, 23일 이란 관할 호르무즈 '안전통로' 첫 통과""",World,화물선 이란 관할 호르무즈 안전 통로 통과
"사우디 참전 검토·UAE, 이란 자산동결",World,사우디 참전 검토 이란 자산 동결
"‘돌연 협상’ 트럼프, 종전 의지인가 지상군 시간벌기인가",World,돌연 협상 트럼프 종전 의지 지상군 벌다
사우디·UAE 강경대응 선회…美에 군사기지 개방·이란자산 동결,World,사우디 강경 대응 선회 군사기지 개방 이란 자산 동결
"전쟁 끝내려는 트럼프, 계속 때리는 이스라엘…이란전 '동상이몽'",World,전쟁 끝내다 트럼프 계속 때리다 이스라엘 이란 동상 이몽
트럼프 협상 발언 15분 전 대량 거래...유가 급락 앞두고 수상한 베팅,World,트럼프 협상 발언 대량 거래 유가 급락 앞두다 수상한 베팅
"트럼프 중대발표 타이밍, ‘공식’ 있었네…‘마감 후·개장 전’ 발표 패턴 반복",World,트럼프 중대 발표 타이밍 공식 마감 개장 발표 패턴 반복
"美 ‘이란 차기 지도자’ 찍었나…갈리바프, 협상 파트너 부상",World,이란 차기 지도자 찍다 갈리 바프 협상 파트너 부상
"최후통첩→""보류"" 트럼프, 개장전·마감후 기막힌 '타코' 타이밍",World,최후 통첩 보류 트럼프 개장 마감 기막히다 타코 타이밍
"""美, 이란 전쟁 종식 목표일 4월 9일 제시""…이란은 협상설 부인",World,이란 전쟁 종식 목표 제시 이란 협상 부인
"[오늘 트럼프는] ""이란과 대화…5일 간 공격 유예""",World,오늘 트럼프 이란 대화 공격 유예
"석유회사 CEO들, 전쟁발 '장기 충격' 경고",World,석유 회사 들다 전쟁 장기 충격 경고
"“폭격 직전 전화 왔다?”…트럼프 깜짝 주장, 이란은 ‘가짜 뉴스’ 맞불 [밀리터리+]",World,폭격 직전 전화 오다 트럼프 깜짝 주장 이란 가짜 뉴스 맞다 밀리터리
“미국-이란 싸우는 동안 혼자 웃었다”…중동 전쟁 진짜 승자는 ‘美 LNG업체’,World,미국 이란 싸우다 웃다 중동 전쟁 진짜 승자 업체
"트럼프, 또 'TACO'?…'이란 에너지 초토화' 최후통첩 직전 급선회 속내는",World,트럼프 이란 에너지 초토화 최후 통첩 직전 선회
"""美 해병대원 태운 USS트리폴리함, 인도양에""…WSJ ""협상 시한 맞춰 중동 도착""",World,해병대 태운 트리폴리 인도양 협상 시한 맞추다 중동 도착
도쿄 도심 집값 37개월 만에 하락… 전용 70㎡ 18억원,World,도쿄 도심 집값 개월 하락 전용 억원
"[자막뉴스] 결국 테이블 올린 '최악의 시나리오'…""절대 안 돼"" 절규에도 ""카드 없다""",World,자막 뉴스 테이블 올리다 최악 시나리오 절대 돼다 절규 카드
"""친구야, 지금이 복수할 기회야""...네타냐후가 건넨 '악마의 제안'",World,친구 복수 기회 네타냐후 건네다 악마 제안
"[자막뉴스] 'AI 슈퍼 사이클' 급제동 걸렸다…""전쟁 당장 끝나도 회복 어려워""",World,자막 뉴스 슈퍼 사이클 제동 걸리다 전쟁 끝나다 회복 어렵다
"공습 멈춘 5일, 물밑 '종전 빅딜' 진행되나?...이란 숨은 실세 급부상한 갈리바프",World,공습 멈추다 물밑 종전 빅딜 진행 이란 숨다 실세 급부 갈리 바프
[이란전쟁 한달]종전해도 '고유가 후폭풍' 덮친다…스태그플레이션 경고,World,이란 전쟁 종전 고유 폭풍 덮다 치다 스태그플레이션 경고
"[영상] 트럼프, 최후통첩 12시간 전 불쑥 '협상'…이란 ""가짜뉴스""",World,영상 트럼프 최후 통첩 불쑥 협상 이란 가짜 뉴스
"트럼프, 승리 선언하고 퇴각? 매티스 전 장관 ""이란, 통행세 뜯어낼 것""",World,트럼프 승리 선언 퇴각 티스 장관 이란 행세 뜯다
"네타냐후, 트럼프와 통화…“이스라엘 핵심 이익 수호”",World,네타냐후 트럼프 통화 이스라엘 핵심 이익 수호
"UAE 국영석유기업 CEO, 이란 호르무즈해협 위협은 '경제적 테러'",World,국영 석유 기업 이란 호르무즈 해협 위협 경제 테러
